experiment_id,match_id,agent_1,agent_2,focal_agent,focal_side,opponent,focal_color,trials,opponent_trials,configuration_trials,game_id,seed,winner,winner_agent,result,score,num_moves,total_game_time,mean_decision_time
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_66,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_1,Agente con rollouts aleatorios,first,10.0,10.0,10,66,2892,agent_2,Agente con rollouts aleatorios,loss,-1,16,0.8720051000127569,0.0536023624990775
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_66,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Agente con rollouts aleatorios,second,10.0,10.0,10,66,2892,agent_2,Agente con rollouts aleatorios,win,1,16,0.8720051000127569,0.0552465500004473
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_67,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_1,Agente con rollouts aleatorios,first,10.0,10.0,10,67,2893,agent_2,Agente con rollouts aleatorios,loss,-1,18,1.17746239999542,0.0655113666628797
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_67,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Agente con rollouts aleatorios,second,10.0,10.0,10,67,2893,agent_2,Agente con rollouts aleatorios,win,1,18,1.17746239999542,0.0651135888894916
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_68,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_1,Agente con rollouts aleatorios,first,10.0,10.0,10,68,2894,agent_1,Agente con rollouts aleatorios,win,1,11,0.6916391999984626,0.0627081333320044
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_68,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Agente con rollouts aleatorios,second,10.0,10.0,10,68,2894,agent_1,Agente con rollouts aleatorios,loss,-1,11,0.6916391999984626,0.0629511799954343
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_69,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_1,Agente con rollouts aleatorios,first,10.0,10.0,10,69,2895,agent_2,Agente con rollouts aleatorios,loss,-1,40,1.5392867999908049,0.0401285250030923
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_69,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Agente con rollouts aleatorios,second,10.0,10.0,10,69,2895,agent_2,Agente con rollouts aleatorios,win,1,40,1.5392867999908049,0.0364585099989199
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_70,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_1,Agente con rollouts aleatorios,first,10.0,10.0,10,70,2896,agent_1,Agente con rollouts aleatorios,win,1,13,0.7017512999882456,0.0556270714275472
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_70,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Agente con rollouts aleatorios,second,10.0,10.0,10,70,2896,agent_1,Agente con rollouts aleatorios,loss,-1,13,0.7017512999882456,0.0519305999963156
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_71,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_1,Agente con rollouts aleatorios,first,10.0,10.0,10,71,2897,agent_1,Agente con rollouts aleatorios,win,1,13,0.7236318000068422,0.0562969857169913
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_71,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Agente con rollouts aleatorios,second,10.0,10.0,10,71,2897,agent_1,Agente con rollouts aleatorios,loss,-1,13,0.7236318000068422,0.0547576333386435
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_72,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_1,Agente con rollouts aleatorios,first,10.0,10.0,10,72,2898,agent_2,Agente con rollouts aleatorios,loss,-1,16,1.9379665000014936,0.1203315375023521
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_72,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Agente con rollouts aleatorios,second,10.0,10.0,10,72,2898,agent_2,Agente con rollouts aleatorios,win,1,16,1.9379665000014936,0.1215874125009577
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_73,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_1,Agente con rollouts aleatorios,first,10.0,10.0,10,73,2899,agent_1,Agente con rollouts aleatorios,win,1,17,1.7218245999829378,0.1020742666571297
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_73,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Agente con rollouts aleatorios,second,10.0,10.0,10,73,2899,agent_1,Agente con rollouts aleatorios,loss,-1,17,1.7218245999829378,0.1001269375010451
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_74,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_1,Agente con rollouts aleatorios,first,10.0,10.0,10,74,2900,agent_1,Agente con rollouts aleatorios,win,1,7,0.4038777000096161,0.0610126749961636
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_74,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Agente con rollouts aleatorios,second,10.0,10.0,10,74,2900,agent_1,Agente con rollouts aleatorios,loss,-1,7,0.4038777000096161,0.0531426333279038
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_75,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_1,Agente con rollouts aleatorios,first,10.0,10.0,10,75,2901,agent_2,Agente con rollouts aleatorios,loss,-1,20,0.8917675999982748,0.0472389000002294
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_75,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Agente con rollouts aleatorios,second,10.0,10.0,10,75,2901,agent_2,Agente con rollouts aleatorios,win,1,20,0.8917675999982748,0.0418002600054023
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_76,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_1,Agente con rollouts aleatorios,first,10.0,10.0,10,76,2902,agent_2,Agente con rollouts aleatorios,loss,-1,10,0.7504609000170603,0.0741176399926189
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_76,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Agente con rollouts aleatorios,second,10.0,10.0,10,76,2902,agent_2,Agente con rollouts aleatorios,win,1,10,0.7504609000170603,0.075809580006171
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_77,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_1,Agente con rollouts aleatorios,first,10.0,10.0,10,77,2903,agent_2,Agente con rollouts aleatorios,loss,-1,22,0.8592690999794286,0.0397993363704617
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_77,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Agente con rollouts aleatorios,second,10.0,10.0,10,77,2903,agent_2,Agente con rollouts aleatorios,win,1,22,0.8592690999794286,0.0381583818234503
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_78,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_1,Agente con rollouts aleatorios,first,10.0,10.0,10,78,2904,agent_1,Agente con rollouts aleatorios,win,1,7,0.415178700000979,0.0590369750061654
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_78,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Agente con rollouts aleatorios,second,10.0,10.0,10,78,2904,agent_1,Agente con rollouts aleatorios,loss,-1,7,0.415178700000979,0.0595456666778773
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_79,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_1,Agente con rollouts aleatorios,first,10.0,10.0,10,79,2905,agent_2,Agente con rollouts aleatorios,loss,-1,12,0.631572700018296,0.0532610833373231
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_79,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Agente con rollouts aleatorios,second,10.0,10.0,10,79,2905,agent_2,Agente con rollouts aleatorios,win,1,12,0.631572700018296,0.0518831333320122
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_80,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_1,Agente con rollouts aleatorios,first,10.0,10.0,10,80,2906,agent_1,Agente con rollouts aleatorios,win,1,17,0.7728946999995969,0.0465052666711724
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_80,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Agente con rollouts aleatorios,second,10.0,10.0,10,80,2906,agent_1,Agente con rollouts aleatorios,loss,-1,17,0.7728946999995969,0.0441384249934344
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_81,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_1,Agente con rollouts aleatorios,first,10.0,10.0,10,81,2907,agent_1,Agente con rollouts aleatorios,win,1,21,1.042787899990799,0.0484270636357409
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_81,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Agente con rollouts aleatorios,second,10.0,10.0,10,81,2907,agent_1,Agente con rollouts aleatorios,loss,-1,21,1.042787899990799,0.0507945600023958
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_82,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_1,Agente con rollouts aleatorios,first,10.0,10.0,10,82,2908,agent_1,Agente con rollouts aleatorios,win,1,17,1.1243353000027128,0.0649820888874172
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_82,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Agente con rollouts aleatorios,second,10.0,10.0,10,82,2908,agent_1,Agente con rollouts aleatorios,loss,-1,17,1.1243353000027128,0.0672623624996049
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_83,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_1,Agente con rollouts aleatorios,first,10.0,10.0,10,83,2909,agent_1,Agente con rollouts aleatorios,win,1,11,0.5189110999926925,0.0463740166742354
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_83,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Agente con rollouts aleatorios,second,10.0,10.0,10,83,2909,agent_1,Agente con rollouts aleatorios,loss,-1,11,0.5189110999926925,0.0479783799964934
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_84,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_1,Agente con rollouts aleatorios,first,10.0,10.0,10,84,2910,agent_1,Agente con rollouts aleatorios,win,1,19,0.8187384000048041,0.0422895099967718
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_84,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Agente con rollouts aleatorios,second,10.0,10.0,10,84,2910,agent_1,Agente con rollouts aleatorios,loss,-1,19,0.8187384000048041,0.0437978111019927
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_85,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_1,Agente con rollouts aleatorios,first,10.0,10.0,10,85,2911,agent_1,Agente con rollouts aleatorios,win,1,29,1.356798599998001,0.0453097199943537
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_85,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Agente con rollouts aleatorios,second,10.0,10.0,10,85,2911,agent_1,Agente con rollouts aleatorios,loss,-1,29,1.356798599998001,0.0481761500019014
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_86,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_1,Agente con rollouts aleatorios,first,10.0,10.0,10,86,2912,agent_2,Agente con rollouts aleatorios,loss,-1,10,0.4676717000256758,0.0481930200010538
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_86,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Agente con rollouts aleatorios,second,10.0,10.0,10,86,2912,agent_2,Agente con rollouts aleatorios,win,1,10,0.4676717000256758,0.0452114199986681
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_87,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_1,Agente con rollouts aleatorios,first,10.0,10.0,10,87,2913,agent_1,Agente con rollouts aleatorios,win,1,7,0.3115065000019967,0.044875924984808
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_87,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Agente con rollouts aleatorios,second,10.0,10.0,10,87,2913,agent_1,Agente con rollouts aleatorios,loss,-1,7,0.3115065000019967,0.0438745666760951
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_88,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_1,Agente con rollouts aleatorios,first,10.0,10.0,10,88,2914,agent_2,Agente con rollouts aleatorios,loss,-1,10,0.4161917999736033,0.0446090399986133
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_88,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Agente con rollouts aleatorios,second,10.0,10.0,10,88,2914,agent_2,Agente con rollouts aleatorios,win,1,10,0.4161917999736033,0.0384999400004744
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_89,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_1,Agente con rollouts aleatorios,first,10.0,10.0,10,89,2915,agent_1,Agente con rollouts aleatorios,win,1,7,0.3119886000058613,0.0441892499948153
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_89,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Agente con rollouts aleatorios,second,10.0,10.0,10,89,2915,agent_1,Agente con rollouts aleatorios,loss,-1,7,0.3119886000058613,0.0449854000083481
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_90,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_1,Agente con rollouts aleatorios,first,10.0,10.0,10,90,2916,agent_1,Agente con rollouts aleatorios,win,1,13,0.7663520000060089,0.0615669571520162
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_90,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Agente con rollouts aleatorios,second,10.0,10.0,10,90,2916,agent_1,Agente con rollouts aleatorios,loss,-1,13,0.7663520000060089,0.0557597499961654
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_91,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_1,Agente con rollouts aleatorios,first,10.0,10.0,10,91,2917,agent_1,Agente con rollouts aleatorios,win,1,25,1.0402781999728177,0.0418553538463759
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_91,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Agente con rollouts aleatorios,second,10.0,10.0,10,91,2917,agent_1,Agente con rollouts aleatorios,loss,-1,25,1.0402781999728177,0.0411936916643753
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_92,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_1,Agente con rollouts aleatorios,first,10.0,10.0,10,92,2918,agent_1,Agente con rollouts aleatorios,win,1,21,0.8505850000074133,0.040066427268109
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_92,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Agente con rollouts aleatorios,second,10.0,10.0,10,92,2918,agent_1,Agente con rollouts aleatorios,loss,-1,21,0.8505850000074133,0.0408418699953472
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_93,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_1,Agente con rollouts aleatorios,first,10.0,10.0,10,93,2919,agent_2,Agente con rollouts aleatorios,loss,-1,24,1.364933999982895,0.0568489333333369
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_93,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Agente con rollouts aleatorios,second,10.0,10.0,10,93,2919,agent_2,Agente con rollouts aleatorios,win,1,24,1.364933999982895,0.0566863750039677
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_94,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_1,Agente con rollouts aleatorios,first,10.0,10.0,10,94,2920,agent_2,Agente con rollouts aleatorios,loss,-1,28,2.040295899991179,0.0696327857149299
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_94,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Agente con rollouts aleatorios,second,10.0,10.0,10,94,2920,agent_2,Agente con rollouts aleatorios,win,1,28,2.040295899991179,0.0757916428597777
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_95,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_1,Agente con rollouts aleatorios,first,10.0,10.0,10,95,2921,agent_2,Agente con rollouts aleatorios,loss,-1,18,0.9442659999767784,0.0534579333325382
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_95,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Agente con rollouts aleatorios,second,10.0,10.0,10,95,2921,agent_2,Agente con rollouts aleatorios,win,1,18,0.9442659999767784,0.0513291555592635
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_96,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_1,Agente con rollouts aleatorios,first,10.0,10.0,10,96,2922,agent_1,Agente con rollouts aleatorios,win,1,23,1.2269123000151012,0.0514905000018188
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_96,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Agente con rollouts aleatorios,second,10.0,10.0,10,96,2922,agent_1,Agente con rollouts aleatorios,loss,-1,23,1.2269123000151012,0.05515582727226
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_97,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_1,Agente con rollouts aleatorios,first,10.0,10.0,10,97,2923,agent_1,Agente con rollouts aleatorios,win,1,13,0.5829714999999851,0.0431340000026726
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_97,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Agente con rollouts aleatorios,second,10.0,10.0,10,97,2923,agent_1,Agente con rollouts aleatorios,loss,-1,13,0.5829714999999851,0.0467289999893788
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_98,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_1,Agente con rollouts aleatorios,first,10.0,10.0,10,98,2924,agent_1,Agente con rollouts aleatorios,win,1,7,0.4248455000051763,0.0577275000032386
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_98,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Agente con rollouts aleatorios,second,10.0,10.0,10,98,2924,agent_1,Agente con rollouts aleatorios,loss,-1,7,0.4248455000051763,0.0644960333302151
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_99,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_1,Agente con rollouts aleatorios,first,10.0,10.0,10,99,2925,agent_2,Agente con rollouts aleatorios,loss,-1,28,1.6424156999855768,0.0619296928572501
Agente con rollouts aleatorios_self_play_trials_10,Agente con rollouts aleatorios_self_play_trials_10_game_99,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Agente con rollouts aleatorios,second,10.0,10.0,10,99,2925,agent_2,Agente con rollouts aleatorios,win,1,28,1.6424156999855768,0.0551049642859392
Agente con rollouts aleatorios_vs_Random_first_trials_25,Agente con rollouts aleatorios_vs_Random_first_trials_25_game_0,Agente con rollouts aleatorios,Random,Agente con rollouts aleatorios,agent_1,Random,first,25.0,,25,0,2926,agent_1,Agente con rollouts aleatorios,win,1,7,0.511904399987543,0.1278734000006807
Agente con rollouts aleatorios_vs_Random_first_trials_25,Agente con rollouts aleatorios_vs_Random_first_trials_25_game_0,Agente con rollouts aleatorios,Random,Random,agent_2,Agente con rollouts aleatorios,second,,25.0,25,0,2926,agent_1,Agente con rollouts aleatorios,loss,-1,7,0.511904399987543,1.6733344333867233e-05
Agente con rollouts aleatorios_vs_Random_first_trials_25,Agente con rollouts aleatorios_vs_Random_first_trials_25_game_1,Agente con rollouts aleatorios,Random,Agente con rollouts aleatorios,agent_1,Random,first,25.0,,25,1,2927,agent_1,Agente con rollouts aleatorios,win,1,7,0.4962279000028502,0.1239747750078095
Agente con rollouts aleatorios_vs_Random_first_trials_25,Agente con rollouts aleatorios_vs_Random_first_trials_25_game_1,Agente con rollouts aleatorios,Random,Random,agent_2,Agente con rollouts aleatorios,second,,25.0,25,1,2927,agent_1,Agente con rollouts aleatorios,loss,-1,7,0.4962279000028502,1.336667143429319e-05
Agente con rollouts aleatorios_vs_Random_first_trials_25,Agente con rollouts aleatorios_vs_Random_first_trials_25_game_2,Agente con rollouts aleatorios,Random,Agente con rollouts aleatorios,agent_1,Random,first,25.0,,25,2,2928,agent_1,Agente con rollouts aleatorios,win,1,7,0.398866800009273,0.0996350000059465
Agente con rollouts aleatorios_vs_Random_first_trials_25,Agente con rollouts aleatorios_vs_Random_first_trials_25_game_2,Agente con rollouts aleatorios,Random,Random,agent_2,Agente con rollouts aleatorios,second,,25.0,25,2,2928,agent_1,Agente con rollouts aleatorios,loss,-1,7,0.398866800009273,1.1933336888129512e-05
Agente con rollouts aleatorios_vs_Random_first_trials_25,Agente con rollouts aleatorios_vs_Random_first_trials_25_game_3,Agente con rollouts aleatorios,Random,Agente con rollouts aleatorios,agent_1,Random,first,25.0,,25,3,2929,agent_1,Agente con rollouts aleatorios,win,1,11,0.6167348000162747,0.1026963166659697
Agente con rollouts aleatorios_vs_Random_first_trials_25,Agente con rollouts aleatorios_vs_Random_first_trials_25_game_3,Agente con rollouts aleatorios,Random,Random,agent_2,Agente con rollouts aleatorios,second,,25.0,25,3,2929,agent_1,Agente con rollouts aleatorios,loss,-1,11,0.6167348000162747,1.1699995957314968e-05
Agente con rollouts aleatorios_vs_Random_first_trials_25,Agente con rollouts aleatorios_vs_Random_first_trials_25_game_4,Agente con rollouts aleatorios,Random,Agente con rollouts aleatorios,agent_1,Random,first,25.0,,25,4,2930,agent_1,Agente con rollouts aleatorios,win,1,9,0.6922898000048008,0.1383503599965479
Agente con rollouts aleatorios_vs_Random_first_trials_25,Agente con rollouts aleatorios_vs_Random_first_trials_25_game_4,Agente con rollouts aleatorios,Random,Random,agent_2,Agente con rollouts aleatorios,second,,25.0,25,4,2930,agent_1,Agente con rollouts aleatorios,loss,-1,9,0.6922898000048008,1.39499970828183e-05
Agente con rollouts aleatorios_vs_Random_first_trials_25,Agente con rollouts aleatorios_vs_Random_first_trials_25_game_5,Agente con rollouts aleatorios,Random,Agente con rollouts aleatorios,agent_1,Random,first,25.0,,25,5,2931,agent_1,Agente con rollouts aleatorios,win,1,9,0.6598395000037272,0.1318384199985303
Agente con rollouts aleatorios_vs_Random_first_trials_25,Agente con rollouts aleatorios_vs_Random_first_trials_25_game_5,Agente con rollouts aleatorios,Random,Random,agent_2,Agente con rollouts aleatorios,second,,25.0,25,5,2931,agent_1,Agente con rollouts aleatorios,loss,-1,9,0.6598395000037272,1.73499938682653e-05
Agente con rollouts aleatorios_vs_Random_first_trials_25,Agente con rollouts aleatorios_vs_Random_first_trials_25_game_6,Agente con rollouts aleatorios,Random,Agente con rollouts aleatorios,agent_1,Random,first,25.0,,25,6,2932,agent_1,Agente con rollouts aleatorios,win,1,7,0.5380192000011448,0.1344101499926182
Agente con rollouts aleatorios_vs_Random_first_trials_25,Agente con rollouts aleatorios_vs_Random_first_trials_25_game_6,Agente con rollouts aleatorios,Random,Random,agent_2,Agente con rollouts aleatorios,second,,25.0,25,6,2932,agent_1,Agente con rollouts aleatorios,loss,-1,7,0.5380192000011448,1.4600004457558194e-05
